id;nome;ativo
14224;FACULDADE PRESIDENTE ANTONIO CARLOS DE CONCEICAO DAS ALAGOAS;0
14225;FACULDADE PRESIDENTE ANTONIO CARLOS DE FELIXLANDIA;0
14226;FACULDADE PRESIDENTE ANTONIO CARLOS DE JABOTICATUBAS;0
14227;FACULDADE PRESIDENTE ANTONIO CARLOS DE RECREIO;0
14228;FACULDADE PRESIDENTE ANTONIO CARLOS RIO NOVO;0
14229;FACULDADE PRESIDENTE ANTONIO CARLOS DE SAO VICENTE DE MINAS;0
14230;FACULDADE PRESIDENTE ANTONIO CARLOS DE TOCANTINS;0
14231;FACULDADE PRESIDENTE ANTONIO CARLOS DE URUANA DE MINAS;0
14232;FACULDADE PRESIDENTE ANTONIO CARLOS DE VESPASIANO;0
14236;FACULDADE DE CIENCIAS GERENCIAIS;0
14237;INSTITUTO SUPERIOR DE EDUCACAO DE CLAUDIO;0
14241;FACULDADE PRESIDENTE ANTONIO CARLOS DE ANDRE DA SILVEIRA;0
14242;FACULDADE CONEXAO;1
14243;FACULDADE PRESIDENTE ANTONIO CARLOS DE ITABIRITO;1
14244;FACULDADE PRESIDENTE ANTONIO CARLOS DE MONTE CARMELO;0
14245;FACULDADE PRESIDENTE ANTONIO CARLOS DE CAMPINA VERDE;0
14246;FACULDADE PRESIDENTE ANTONIO CARLOS DE UBERABA;1
14247;FACULDADE PRESIDENTE ANTONIO CARLOS DE TUPACIGUARA;0
14248;FACULDADE PRESIDENTE ANTONIO CARLOS DE UBERLANDIA;1
14249;FACULDADE PRESIDENTE ANTONIO CARLOS DE CONGONHAS;0
14258;INSTITUTO SUPERIOR DE ENSINO E PESQUISA DE CAMBUI;0
14261;FACULDADE PRESIDENTE ANTONIO CARLOS DE CONSELHEIRO PENA;0
14263;FACULDADE PRESIDENTE ANTONIO CARLOS DE ITAJUBA;0
14288;FACULDADE CATOLICA DE SANTA CATARINA;1
14297;FACULDADE UNIRB PARNAIBA;1
14303;FACULDADE PADRAO DE SENADOR CANEDO;1
14313;NOVA FACULDADE;1
14321;CENTRO UNIVERSITARIO MAURICIO DE NASSAU DE FORTALEZA;1
14326;FACULDADE DE TECNOLOGIA INSAEOS;0
14342;FACULDADE REDENTOR DE CAMPOS;0
14367;FACULDADE EFICAZ;0
14383;FACULDADE CNEC DE EDUCACAO DE UBERABA;1
14401;FACULDADE DE TECNOLOGIA PORTO DAS MONCOES;1
14403;CENTRO UNIVERSITARIO DO PARANA;1
14408;INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE BRASILIA;1
14412;FACULDADE DE TECNOLOGIA SENAI PERNAMBUCO;1
14413;FACULDADE RENIL DO BRASIL;1
14429;FACULDADE ANHANGUERA DE MACEIO;1
14509;INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA BAIANO;1
14609;FACULDADE DE TECNOLOGIA SENAI CONDE JOSE VICENTE DE AZEVEDO;1
14622;FACULDADE UNIFTB;1
14715;CENTRO UNIVERSITARIO PIAGET;1
14717;CENTRO UNIVERSITARIO MAURICIO DE NASSAU DE CARUARU;1
14718;FACULDADE ABRANGES;1
14724;INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO PARANA;1
14727;FACULDADE PROGRESSO;1
14738;FACULDADE FELUMA SAUDE TECNOLOGIA E CIENCIA;0
14782;FACULDADE DE TECNOLOGIA SENAI CASCAVEL;0
14783;FACULDADE DE TECNOLOGIA SENAI TOLEDO;0
14784;FACULDADE DE TECNOLOGIA SENAI CURITIBA;1
14785;FACULDADE DE TECNOLOGIA SENAI MARINGA;0
14786;FACULDADE DE TECNOLOGIA SENAI LONDRINA;1
14858;FACULDADE DE TECNOLOGIA FRANCISCO MORATO;1
14860;FACULDADE UNIVERSUN NOCOES & SABERES;1
14869;FACULDADE FAIPE;1
14878;TREVISAN ESCOLA SUPERIOR DE NEGOCIOS;0
14879;FACULDADE DOURADO;0
14882;FACULDADE HORIZONTE;1
14890;FACULDADE PRAIA GRANDE;1
14892;FACULDADE DE CIENCIAS DA SAUDE DE BARRETOS DR. PAULO PRATA;1
14901;FACULDADE INTEGRADA CARAJAS;1
14914;FACULDADE TEOLOGICA EVANGELICA DO RIO DE JANEIRO;0
14927;FACULDADE UNICA DE FORMACAO E ENSINO;1
14947;FACULDADE DE CIENCIAS DO TOCANTINS;1
14951;CENTRO UNIVERSITARIO FEITEP;1
14961;FACULDADE DE TECNOLOGIA EM SAUDE IAHCS;1
14969;FACULDADE DE TECNOLOGIA EM SAUDE;1
14975;FACULDADE DO NORDESTE DA BAHIA;1
14996;FACULDADE DIPLOMATA;1
15001;UNIVERSIDADE FEDERAL DA INTEGRACAO LATINOAMERICANA;1
15015;UNIVERSIDADE ESTADUAL DO NORTE DO PARANA;1
15032;UNIVERSIDADE ALTO VALE DO RIO DO PEIXE;1
15053;CENTRO UNIVERSITARIO UNIVERSO GOIANIA;1
15054;CENTRO UNIVERSITARIO UNIVERSO RECIFE;1
15055;CENTRO UNIVERSITARIO UNIVERSO BELO HORIZONTE;1
15056;CENTRO UNIVERSITARIO UNIVERSO SALVADOR;1
15057;CENTRO UNIVERSITARIO UNIVERSO JUIZ DE FORA;1
15059;UNIVERSIDADE FEDERAL DO OESTE DO PARA;1
15079;FACULDADE MASTER DE PARAUAPEBAS FAMAP;1
15121;UNIVERSIDADE FEDERAL DA FRONTEIRA SUL;1
15133;FACULDADE JARDINS;1
15135;FACULDADE DE TECNOLOGIA SENAC AMAZONAS;1
15173;FACULDADE EVANGELICA DE JARAGUA;1
15236;FACULDADE PROFESSOR SERGIO SILVA;1
15272;FACULDADE DE TECNOLOGIA EDUCACAO SUPERIOR E PROFISSIONAL;1
15280;FACULDADE BRASILEIRA DE ENSINO PESQUISA E EXTENSAO;1
15351;FACULDADE CESURG MARAU;1
15355;FACULDADE PRESIDENTE ANTONIO CARLOS DE BOM DESPACHO;0
15357;FACULDADE PRESIDENTE ANTONIO CARLOS DE UBA;1
15382;FACULDADE AJES;1
15383;FACULDADE PARA O DESENVOLVIMENTO SUSTENTAVEL DA AMAZONIA;1
15401;FACULDADE FIPECAFI;1
15410;FACULDADE DE CIENCIAS HUMANAS E SOCIAIS DE SERRA TALHADA;1
15428;FACULDADE UNIRB NATAL;1
15433;FACULDADE CATOLICA DE MATO GROSSO;1
15445;FACULDADE DA INDUSTRIA CURITIBA;0
15447;CENTRO UNIVERSITARIO PRESIDENTE ANTONIO CARLOS DE BARBACENA;0
15448;CENTRO UNIVERSITARIO PRESIDENTE ANTONIO CARLOS JUIZ DE FORA;0
15449;CENTRO UNIVERSITARIO PRESIDENTE ANTONIO CARLOS DE ARAGUARI;0
15450;CENTRO UNIVERSITARIO UNICA;1
15451;FACULDADE DE DIREITO DE IPATINGA;1
15452;CENTRO UNIVERSITARIO UNA DE BOM DESPACHO;1
15453;FACULDADE PRESIDENTE ANTONIO CARLOS DE CONSELHEIRO LAFAIETE;1
15467;FACULDADE PRESIDENTE ANTONIO CARLOS DE VISCONDE DO RIO BRANCO;1
15468;FACULDADE PRESIDENTE ANTONIO CARLOS DE LEOPOLDINA;1
15497;UNIVERSIDADE DA INTEGRACAO INTERNACIONAL DA LUSOFONIA AFROBRASILEIRA;1
15500;FACULDADE LUSOCAPIXABA;0
15501;FACULDADE DE TECNOLOGIA SENAI ROBERTO SIMONSEN;1
15502;FACULDADE DE TECNOLOGIA SENAI SUICOBRASILEIRA PAULO ERNESTO TOLLE;1
15504;FACULDADE IRECE;1
15507;INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO ACRE;1
15508;CENTRO DE ENSINO UNIFICADO DO PIAUI;1
15518;FACUDADE DE MORRINHOS;0
15520;INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE MATO GROSSO DO SUL;1
15521;FACULDADE CATOLICA DE SAO JOSE DOS CAMPOS;0
15522;INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO AMAPA;1
15526;FACULDADE UNIRB CEARA;1
15562;FACULDADE BATISTA DO CARIRI;1
15576;FACULDADE DE TECNOLOGIA DE MOGI DAS CRUZES;1
15581;FACULDADE DE TECNOLOGIA DE SAO JOSE DOS CAMPOS JESSEN VIDAL;1
15585;FACULDADE DE TECNOLOGIA SANTO ANDRE;1
15611;FACULDADE TECNOLOGICA LATINO AMERICANA;1
15639;FACULDADE DE TECNOLOGIA DE ITAQUAQUECETUBA;1
15667;FACULDADE UNIRB JUAZEIRO;1
15669;FACULDADE DE CIENCIAS EXATAS DE GARANHUNS;0
15680;FATEC CRUZEIRO PROF. WALDOMIRO MAY;1
15682;FACULDADE DE TECNOLOGIA DE PIRACICABA;1
15687;FACULDADE DE TECNOLOGIA DE PINDAMONHANGABA;1
15688;FACULDADE DE TECONOLOGIA DA ZONA SUL;1
15689;FACULDADE DE TECNOLOGIA DE BAURU;1
15693;FACULDADE DE TECNOLOGIA DE ITAPETININGA PROF.ANTONIO BELIZANDRO BARBOSA REZENDE;1
15695;FACULDADE DE TECNOLOGIA DOM AMAURY CASTANHO;1
15696;FACULDADE DE TECNOLOGIA DE SERTAOZINHO;1
15697;FACULDADE DE TECNOLOGIA DE ARACATUBA;1
15704;FACULDADE DE TECNOLOGIA DE CAPAO BONITO;1
15705;ESCOLA DE ADMINISTRACAO FAZENDARIA;0
15708;FACULDADE DE TECNOLOGIA DR. THOMAZ NOVELINO;1
15709;FACULDADE DE TECNOLOGIA DE OSASCO PREFEITO HIRANT SANAZAR;1
15714;FATEC ARTHUR AZEVEDO MOGI MIRIM;1
15715;FACULDADE DE TECNOLOGIA PROFESSOR ANTONIO SEABRA;1
15716;CENTRO EDUCACIONAL EM AERONAUTICA;1
15745;FACULDADE DE TECNOLOGIA DE SAO CAETANO DO SUL;1
15746;FACULDADE DE TECNOLOGIA DO IPIRANGA;1
15752;FACULDADE DE TECNOLOGIA DE GUARULHOS;1
15753;FACULDADE DE TECNOLOGIA NILO DE STEFANI JABOTICABAL;1
15757;FACULDADE DE TECNOLOGIA DE BARUERI;1
15769;FACULDADE DE TECNOLOGIA DE JALES;1
15775;FACULDADE DE TECNOLOGIA PROFESSOR FERNANDO AMARAL DE ALMEIDA PRADO;0
15777;FACULDADE SUDOESTE PAULISTAITAPETININGA;0
15784;FACULDADE DE TECNOLOGIA ESTUDANTE RAFAEL ALMEIDA CAMARINHA MARILIA;1
15791;FACULDADE DE RONDONIA;0
15792;FACULDADE DE RONDONIA;0
15793;FACULDADE DE TECNOLOGIA DE SAO SEBASTIAO;1
15803;FACULDADE DE TECNOLOGIA DE TATUI PROF. WILSON ROBERTO RIBEIRO DE CAMARGO;1
15833;FACULDADE 2001;0
15839;FACULDADE PITAGORAS UNOPAR DE JOAO PESSOA;1
15859;FACULDADE CATOLICA PAULISTA;1
15873;FACULDADE ITAQUA;1
15894;FACULDADE SOBRESP DE SANTA MARIA;1
15914;FACULDADE DO SERTAO BAIANO;0
15922;FACULDADE FABAD;1
15980;FG FACULDADE GLOBAL;1
16010;FACULDADE DE ENSINO SUPERIOR DE LINHARES;1
16037;INSTITUTO SUPERIOR DE CIENCIAS POLICIAIS;1
16107;FACULDADE PASSIONISTA DE EDUCACAO DE CURITIBA;0
16194;FACULDADE GRAN TIETE;1
16218;FACULDADE CLARETIANA DE BRASILIA;1
16225;FACULDADE REGIONAL DO JACUIPE;1
16245;FACULDADE ESCOLA DE NEGOCIOS EXCELLENCE;1
16395;FACULDADE DE TECNOLOGIA DE CARAPICUIBA;1
16410;FACULDADE DE TECNOLOGIA DE CATANDUVA;1
16437;FACULDADE DE CIENCIAS DA SAUDE;1
16453;FACULDADE UNIRB CEARA;1
16459;FACULDADE UNIRB SALVADOR;1
16502;FACULDADE AETOS;0
16525;FACULDADE DUARTE COELHO;1
16543;FACULDADE METROPOLITANA DO ESTADO DE SAO PAULO;1
16556;FACULDADE ALFAUNIPAC DE CAPELINHA;1
16559;FACULDADE SAO FRANCISCO DO CEARA;1
16602;FACULDADE DE EDUCACAO ELIA;1
16628;FACULDADE ANASPS;1
16654;FACULDADE UNIRB SERRINHA;1
16691;FACULDADE NETCOM;1
16725;FACULDADE DE EDUCACAO E TECNOLOGIA DO PARA;1
16728;AFYA FACULDADE DE CIENCIAS MEDICAS DE PALMAS;1
16759;FACULDADE DO BICO;1
16781;FACULDADE RIO SONO;0
16782;FACULDADE MARIO QUINTANA;1
16816;FACULDADE DO VALE;0
16849;FACULDADE MODAL;1
16864;FACULDADE CULTURA INGLESA;1
16879;FACULDADE DE MEDICINA DE OLINDA;1
16881;FACULDADE PARA O DESENVOLVIMENTO DO SUDESTE TOCANTINENSE;0
16894;FACULDADE INTERNACIONAL DE SAO LUIS;1
16895;INSTITUTO POLITECNICO DOCTUM DE VITORIA;1
16898;FACULDADE DE EDUCACAO E TECNOLOGIA DA AMAZONIA;1
16901;INSTITUTO EDUCATIE;0
16914;FACULDADE LEONARDO DA VINCI SANTA CATARINA;0
16918;FACULDADE CATOLICA DE FEIRA DE SANTANA;1
16934;FACULDADE MELIES;1
16943;FACULDADE UNINASSAU PARNAMIRIM;0
16948;FACULDADE 28 DE AGOSTO DE ENSINO E PESQUISA;1
16964;FACULDADE DE TECNOLOGIA DE HORIZONTE;0
16967;FACULDADE SENAI RIO;1
17014;CENTRO SUPERIOR DE ESTUDOS JURIDICOS CARLOS DRUMMOND DE ANDRADE;1
17025;FACULDADE DE EDUCACAO SUPERIOR DE PARAGOMINAS;1
17091;FACULDADE CERS;1
17109;FACULDADE ITPAC GARANHUNS;0
17115;FACULDADE TRES MARIAS;1
17116;FACULDADE DE CIENCIAS DE GOIANA;1
17118;FACULDADE DO NORTE DE MATO GROSSO;1
17138;CENTRO UNIVERSITARIO CATOLICA DE SANTA CATARINA EM JOINVILLE;1
17161;CENTRO DE FORMACAO TREINAMENTO E APERFEICOAMENTO;1
17165;FACULDADE UNILAGOS;0
17200;FACULDADE BRASILEIRA DE TRIBUTACAO;1
17224;FACULDADE CESMAC DO SERTAO;1
17226;FACULDADE CESMAC DO AGRESTE;1
17269;INSTITUTO DE EDUCACAO SUPERIOR E INOVACAO PERSONA;0
17277;FACULDADE SENAC CRICIUMA;1
17284;CENTRO UNIVERSITARIO MAURICIO DE NASSAU DE SAO LUIS;1
17288;FACULDADE TEOLOGICA BETANIA;1
17289;FACULDADE URIEL DE ALMEIDA LEITAO;1
17291;FACULDADE FAPAF;1
17322;FACULDADE ABERTA DO TOCANTINS;1
17326;FACULDADE GIANNA BERETTA;1
17348;FACULDADE ALIS DE ITABIRITO;1
17352;FACULDADE DE EDUCACAO MEMORIAL ADELAIDE FRANCO;1
17355;FACULDADE DE EDUCACAO EM CIENCIAS DA SAUDE;1
17382;FACULDADE IETEC;0
17394;FACULDADE 05 DE JULHO;1
17395;INSTITUTO EDUCACIONAL DAS AMERICAS;0
17400;FACULDADE MENINO DEUS;1
17401;FACULDADE DE TECNOLOGIA CNA;1
17403;FACULDADE ARI DE SA;1
17405;FACULDADE AFONSO MAFRENSE;1
17420;FACULDADE CESUMAR DE PONTA GROSSA;1
17433;FACULDADE SANTO AGOSTINHO DE VITORIA DA CONQUISTA;1
17438;FACULDADE CATOLICA CAVANIS DO SUDOESTE DO PARA;1
17460;FACULDADE PROFISSIONAL;1
17487;FACULDADE METROPOLITANA DO MARAJO;1
17490;FACULDADE JOAO PAULO II;1
17498;FACULDADE DE SAUDE SANTO AGOSTINHO DE VITORIA DA CONQUISTA;1
17499;FACULDADE VIDAL;1
17516;FACULDADE DE TECNOLOGIA DO SENAI HORACIO AUGUSTO DA SILVEIRA;1
17542;FACULDADE COMUNITARIA DE GUARAPARI;0
17553;FACULDADES FAMEP UNIDADE LAGO DA PEDRA MA;1
17558;FACULDADE SANTO ANDRE;1
17559;FACULDADE LOGOS;1
17563;FACULDADE DE TECNOLOGIA COESP;1
17565;FACULDADE DE CIENCIAS HUMANASEXATAS E DA SAUDE DO PIAUI;1
17587;FACULDADE HUMBOLDT;0
17590;FACULDADE ISAE BRASIL;1
17593;FACULDADE DE BOTUCATU;1
17598;FACULDADE PROF. WLADEMIR DOS SANTOS;1
17608;CENTRO UNIVERSITARIO FAEP;1
17612;DIRETORIA DE FORMACAO E DESENVOLVIMENTO PROFISSIONAL;1
17613;ACADEMIA NACIONAL DE POLICIA ANP;1
17614;ESCOLA DA ADVOCACIA GERAL DA UNIAO;0
17615;INSTITUTO SERZEDELLO CORREA;1
17616;ESCOLA DE INTELIGENCIA ESINT/ABIN;1
17617;ESCOLA NACIONAL DE ADMINISTRACAO PUBLICA;0
17622;FACULDADE UNINASSAU FORTALEZA SAVANAH;1
17628;CENTRO UNIVERSITARIO DO MACICO DE BATURITE;1
17631;FACULDADE SENAI DE TECNOLOGIA DE POCOS DE CALDAS;0
17632;FACULDADE CESUMAR DE LONDRINA;1
17633;CENTRO DE EDUCACAO SUPERIOR DA FOZ DO ITAJAI CESFI;0
17636;FACULDADE DA SERRA;0
17651;FACULDADE LIFE;1
17657;FACULDADE PROFESSOR DALTRO;0
17662;FACULDADE GALILEU;1
17666;FACULDADE ANHANGUERA UNIDADE PARAGOMINAS;1
17667;FACULDADE ANHANGUERA UNIDADE PARAUAPEBAS;1
17670;FACULDADE DE QUIXERAMOBIM;1
17672;INSTITUTO BRASILEIRO DE ENSINO DESENVOLVIMENTO E PESQUISA DE SAO PAULO;1
17674;FACULDADE DE EDUCACAO DE SAO MATEUS;1
17680;FACULDADE EVANGELICA DE SENADOR CANEDO;1
17688;FACULDADE FADAM;1
17690;FACULDADE DE TECNOLOGIA SENAI ROBERTO MANGE;1
17691;FACULDADE DE TECNOLOGIA SENAI GASPAR RICARDO JUNIOR;1
17701;FAPFACULDADE DE PINHEIROS;0
17704;FACULDADE RETAMA;0
17707;UNIVERSIDADE ESTADUAL DO NORTE DO PARANA;0
17708;FACULDADE ESTADUAL DE FILOSOFIA CIENCIAS E LETRAS DE UNIAO DA VITORIA;0
17715;FACULDADE DE EDUCACAO SUPERIOR DE PERNAMBUCO;1
17731;FACULDADE SESISP DE EDUCACAO;1
17738;FACULDADE CESGRANRIO;1
17744;FACULDADE ESTACIO DE MANAUS;0
17745;FACULDADE DE SAO CARLOS;0
17749;FACULDADE AMERICA;1
17758;FACULDADES FAMEP UNIDADE EUCLIDES DA CUNHA BA;1
17763;FACULDADE SENAI DA PARAIBA;1
17765;FACULDADE SANTA MARIA;0
17775;FACULDADE DE CIENCIAS DA SAUDE DE SERRA TALHADA;1
17777;FACULDADE SENAC CONCORDIA;1
17783;FACULDADE DE MEDIACAO IVIA CORNELI;1
17803;FACULDADE ESTACIO DE RIO PRETO;0
17816;FACULDADE UNINASSAU FEIRA DE SANTANA;0
17828;FACULDADE DO CENTRO LESTE CARIACICA;0
17830;FACULDADE CATOLICA DE ABAETETUBA;1
17831;FACULDADE UNIBRAS CATALAO;1
17839;FACULDADE DE DRACENA;1
17850;FACULDADE TECNOLOGICA SANTANNA;0
17854;CENTRO UNIVERSITARIO UNIFECAF;1
17874;FACULDADE DE EDUCACAO SUPERIOR DE TANGARA DA SERRA;1
17875;FACULDADE CATOLICA DE BELEM;1
17876;FACULDADE ESPIRITO SANTO;1
17882;FACULDADE ESCOLA POLITECNICA DE INOVACAO E CONHECIMENTO APLICADO;1
17886;FACULDADE DE EDUCACAO SUL DO PIAUI;1
17887;FACULDADE DE CIENCIAS MEDICAS DE SAO JOSE DOS CAMPOS;1
17889;FACULDADE IBG;1
17892;FACULDADE DE ESTUDOS BIBLICOS INTERDISCIPLINARES;0
17894;FACULDADE NECTAR;0
17896;FACULDADE BRASILEIRA DE TECNOLOGIA;1
17899;FACULDADE DE EDUCACAO E TECNOLOGIA DE SAO CARLOS;0
17902;FACULDADE ESAMC JUNDIAI;1
17926;FACULDADE DE ENSINO SUPERIOR PASCHOAL DANTAS;1
17928;FACULDADE ALIANCA EDUCACIONAL DO ESTADO DE SAO PAULO;1
17933;FACULDADE REDENTOR DE PARAIBA DO SUL;0
17942;FACULDADE DE TECNOLOGIA DO TATUAPE;1
17952;FACULDADE DE TECNOLOGIA DE JACAREI;1
17953;FACULDADE DE TECNOLOGIA DE POMPEIA SHUNJI NISHIMURA;1
17969;ACADEMIA JUDICIAL DO TRIBUNAL DE JUSTICA DE SANTA CATARINA;1
17972;FACULDADE DE GUAIRA;1
17977;FACULDADE DE TECNOLOGIA DE ITAQUERA;1
17982;FACULDADE RHEMA;1
17985;FACULDADE PRESBITERIANA QUINZE DE NOVEMBRO;1
18009;FACULDADE BSSP;1
18010;FACULDADE ESTACIO DE CUIABA;0
18019;FACULDADE DA EDUCACAO;1
18023;FACULDADE UNINASSAU PETROLINA;1
18025;FACULDADE DE EDUCACAO SUPERIOR DE CHAPECO;1
18033;FACULDADE DE TEODORO SAMPAIO;1
18034;CENTRO DE ENSINO SUPERIOR RIOGRANDENSE;1
18035;ESCOLA BRASILEIRA DE MEDICINA CHINESA;1
18036;FACULDADE DE EMPREENDEDORISMO E CIENCIAS HUMANAS;1
18038;FACULDADE DE TECNOLOGIA IPENO;0
18039;FACULDADE CAPACITAR;1
18046;FACULDADE ILAPEO;1
18048;FACULDADE VERTIX TRIRRIENSE;1
18049;FACULDADE DE TECNOLOGIA DE TAUBATE;1
18051;FACULDADES DE CIENCIAS E TECNOLOGIA DO NORDESTE LTDA;1
18059;FACULDADE SANTO ANTONIO DE QUEIMADAS;1
18062;FACULDADE MARECHAL RONDON;1
18064;CENTRO TECNOLOGICO POSITIVO;0
18065;CISNE FACULDADE DE QUIXADA;1
18066;FACULDADE DE CIENCIAS E TECNOLOGIA PASCHOAL DANTAS;1
18067;CISNE FACULDADE TECNOLOGICA DE QUIXADA;0
18072;FACULDADE DE DIREITO TECH DE SAO PAULO;1
18073;FACULDADE FASIPE CUIABA;1
18075;FACULDADE UNINASSAU JABOATAO DOS GUARARAPES;1
18077;FACULDADE COSMOPOLITA;1
18093;FACULDADE BRASIL INTELIGENTE;0
18099;FACULDADE DE TECNOLOGIA DE DIADEMA LUIGI PAPAIZ;1
18106;FACULDADES FAMEP UNIDADE IMPERATRIZ MA;1
18107;FACULDADE ESTACIO DE SAO MATEUS ESTACIO SAO MATEUS;0
18114;FACULDADE FASIPE MATO GROSSO;1
18115;FACULDADE ESTACIO DE GOIANIA;0
18117;FACULDADE ESTACIO DE MARINGA;0
18132;FACULDADE ESTACIO DE BARBACENA ESTACIOBARBACENA;0
18133;CENTRO UNIVERSITARIO FACUNICAMPS GOIANIA;1
18135;FACULDADE ESTACIO DE PERNAMBUCO ESTACIO PERNAMBUCO;0
18145;FACULDADE ESTACIO DE SAO JOSE DO RIO PRETO;0
18147;FACULDADE INTEGRADA DE PONTA GROSSA;1
18148;FACULDADE CONHECIMENTO & CIENCIA;1
18149;FACULDADE CESUMAR DE MARINGA;0
18152;FACULDADE INTEGRADA DE ARAPONGAS;0
18153;FACULDADE CESUMAR DE GUARAPUAVA;0
18154;FACULDADE INTEGRADA DE GUARAPUAVA;1
18158;FACULDADE MADALENA SOFIA;0
18160;FACULDADES INTEGRADAS TOLEDO DE TRES LAGOAS;0
18164;FACULDADE ESTACIO DE BAURU;0
18165;FUNDACAO UNIVERSIDADE VIRTUAL DO ESTADO DE SAO PAULO;1
18167;FACULDADE CEPEP;0
18201;FACULDADE SENAC PALHOCA;1
18208;FACULDADE DOCTUM DE IPATINGA;0
18209;FACULDADE MAURICIO DE NASSAU DE JABOATAO;0
18210;FACULDADE UNINASSAU OLINDA;0
18211;FACULDADE UNINASSAU CABO;1
18253;FACULDADE VALE DO ACO;1
18255;FACULDADE DE EDUCACAO E TECNOLOGIA DE ARARAQUARA;0
18257;FACULDADE HORUS SAO MIGUEL;0
18258;FACULDADE UNIFICADA DO ESTADO DE SAO PAULO;1
18260;FACULDADE ESTACIO DE IMPERATRIZ ESTACIO IMPERATRIZ;0
18266;FACULDADE SAINT GERMAIN SP;0
18267;FACULDADE INTEGRADA DE GESTAO E MEIO AMBIENTE;1
18276;FACULDADE CRIATIVO DE CIENCIAS APLICADAS;0
18288;FACULDADE LATINOAMERICANA;1
18289;FACULDADE INTEGRADA DE MARINGA;0
18290;FACULDADE INTEGRADA DE LONDRINA;0
18296;FACULDADE AGES DE TUCANO;1
18304;FACULDADE ARIANO SUASSUNA UNIVAS;1
18319;FACULDADES INTEGRADAS VITAL BRAZIL;1
18338;FACULDADE GAMALIEL;0
18362;FACULDADE DE TECNOLOGIA FATEC DE POMPEIA;0
18370;FACULDADE INOVA;0
18372;FACULDADE UNIBRAS PRUDENTE;1
18383;FACULDADE IPEL;0
18406;FACULDADE CAMPOS;0
18407;FACULDADE FRONTEIRA;0
18408;FACULDADE TABOAO;0
18440;UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARA;1
18450;FACULDADE IDEAL DE ALTO HORIZONTE;0
18454;FACULDADE UNA DE SETE LAGOAS;1
18462;FACULDADE PROMOVE DE CURVELO;1
18463;FACULDADE UNIFAHE;1
18471;FACULDADES AGGEU MAGALHAES;1
18474;FACULDADE UNA DE CATALAO;1
18478;FACULDADE PAULO PICANCO;1
18490;INSTITUTO POLITECNICO DOCTUM DE GUARAPARI;0
18492;UNIVERSIDADE ESTADUAL DO PARANA;1
18497;FACULDADE MARANHENSE;1
18506;UNIVERSIDADE FEDERAL DO OESTE DA BAHIA;1
18509;FACULDADE SOLIDARIA DE SOBRADINHO;1
18516;FACULDADE MIRIENSE;1
18520;FACULDADE ALFAUNIPAC DE ARACUAI;1
18526;FACULDADE DE OSASCO;1
18616;FACULDADE AGORA FAG;1
18620;FACULDADE DA CONSTRUCAO E DO TRABALHO;0
18623;FACULDADE ALIANCA DO MARANHAO;1
18625;FACULDADE ANHANGUERA DE VITORIA DA CONQUISTA;1
18626;FACULDADE PITAGORAS DE ARAPIRACA;0
18627;FACULDADE PITAGORAS DE JOAO PESSOA;0
18628;FACULDADE PITAGORAS DE LUIS EDUARDO MAGALHAES;1
18631;FACULDADE DO VALE DO RIO ARINOS;1
18636;FACULDADE DA REGIAO SISALEIRA;1
18637;FACULDADE IMES;1
18639;FACULDADE PITAGORAS DE BACABAL;1
18642;FACULDADE UNINASSAU ANANINDEUA;0
18643;FACULDADE UNINASSAU MARACANAU;1
18646;FACULDADE DE SOBRAL;1
18647;FACULDADE DA AMAZONIA DE MARABA;1
18648;FACULDADE UNINASSAU ARAPIRACA;1
18649;FACULDADE UNINASSAU MOSSORO;1
18650;UNAMA FACULDADE DA AMAZONIA DE RIO BRANCO;1
18651;UNAMA FACULDADE DA AMAZONIA DE BOA VISTA;1
18652;FACULDADE UNIJUAZEIRO;1
18653;FACULDADE UNINASSAU GARANHUNS;1
18659;FACULDADE ANHANGUERA DO CEARA;1
18667;FACULDADE SANTO ANTONIO;1
18671;FACULDADE DA AMAZONIA DE PORTO VELHO;1
18672;UNAMA FACULDADE DA AMAZONIA DE MACAPA;1
18673;FACULDADE UNIVERITAS UNIVERSUS VERITAS DE GOIANIA;0
18675;FACULDADE UNIVERITAS UNIVERSUS VERITAS DE CAMPO GRANDE;0
18676;FACULDADE UNINASSAU PALMAS;1
18678;FACULDADE ESTACIO CACHOEIRO DE ITAPEMIRIM;0
18679;FACULDADE DE ADMINISTRACAO COMERCIO E EMPREENDEDORISMO;1
18681;FACULDADE VERBO EDUCACIONAL;1
18684;FACULDADE SANTA TERESA;1
18692;FACULDADE ALFAUNIPAC DE GUANHAES;1
18696;FACULDADE DYNAMUS DE CAMPINAS;1
18698;INSTITUTO RACINE DE EDUCACAO SUPERIOR;1
18700;FACULDADE AGES DE JEREMOABO;0
18703;ENSINO SUPERIOR ALBERT SABIN;1
18708;FACULDADE AGES DE SENHOR DO BONFIM;1
